fold,feature,is_commute_hte,is_income_hte,is_fine_income_te,is_exact_te,is_income_digit,is_exact_frequency,gain_importance
2,Charging_Stations_Near_Home,False,False,False,False,False,False,0.015476844273507595
2,Charging_Stations_Near_Work,False,False,False,False,False,False,0.012012523598968983
2,Environmental_Concern_Level,False,False,False,False,False,False,0.05926782637834549
2,Gender,False,False,False,False,False,False,0.00985543429851532
2,City_Type,False,False,False,False,False,False,0.01215987466275692
2,Current_Car_Type,False,False,False,False,False,False,0.011470207013189793
2,Home_Charging_Possible,False,False,False,False,False,False,0.02866468019783497
2,Subsidy_Available,False,False,False,False,False,False,0.013886849395930767
2,Range_Anxiety_Level,False,False,False,False,False,False,0.022221483290195465
2,FE__income_digit_ones,False,False,False,False,True,False,0.01142914593219757
2,FE__income_digit_tens,False,False,False,False,True,False,0.011483180336654186
2,FE__income_digit_hundreds,False,False,False,False,True,False,0.011663505807518959
2,FE__income_digit_thousands,False,False,False,False,True,False,0.013724840246140957
2,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.019773276522755623
2,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.23020227253437042
2,FE__income_last2,False,False,False,False,True,False,0.010774212889373302
2,FE__income_last3,False,False,False,False,True,False,0.012053881771862507
2,FE__income_exact_frequency_count,False,False,False,False,False,True,0.013067789375782013
2,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.012083730660378933
2,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.01131777185946703
2,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.010530871339142323
2,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.010595295578241348
2,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.011539782397449017
2,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.10725808888673782
2,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.02378852106630802
2,HTE__income_1k_bucket,False,True,False,False,False,False,0.01333399023860693
2,HTE__income_10k_bucket,False,True,False,False,False,False,0.027310458943247795
2,HTE__income_100k_bucket,False,True,False,False,False,False,0.012108963914215565
2,HTE__commute_1km_bucket,True,False,False,False,False,False,0.0390150360763073
2,HTE__commute_5km_bucket,True,False,False,False,False,False,0.010774574242532253
2,HTE__commute_10km_bucket,True,False,False,False,False,False,0.011279789730906487
2,HTE__income_50_bucket,False,False,True,False,False,False,0.050461120903491974
2,HTE__income_250_bucket,False,False,True,False,False,False,0.018319807946681976
3,Age,False,False,False,False,False,False,0.01869514398276806
