smoothing,oof_auc,delta_vs_m5,folds_improved_vs_m5,folds_worse_vs_m5,probability_corr_vs_catboost,rank_corr_vs_catboost,runtime_seconds
2.0,0.9455838407520389,0.00010864625697881714,5,0,0.8086941680567376,0.9958623867225188,54.786750200000824
1.0,0.9455834495649107,0.00010825506985057132,5,0,0.8089746938669414,0.9959492417413789,49.78058389999933
3.0,0.9455610774362638,8.588294120370765e-05,5,0,0.8086621654440976,0.9957069584145308,55.58258609999939
4.0,0.9455134171851021,3.8222690041944674e-05,4,1,0.8086662853881137,0.995683722189178,50.854184499999974
5.0,0.9454751944950601,0.0,0,0,0.8084133071586802,0.9954269176257892,55.77865750000092
0.0,0.9453852227666559,-8.997172840419232e-05,1,4,0.8090047013588738,0.9961866132202563,58.18800459999875
