fold,feature,is_commute_hte,is_income_hte,is_fine_income_te,is_exact_te,is_income_digit,is_exact_frequency,gain_importance
3,Subsidy_Available,False,False,False,False,False,False,0.01990341581404209
3,Range_Anxiety_Level,False,False,False,False,False,False,0.018946880474686623
3,FE__income_digit_ones,False,False,False,False,True,False,0.010592032223939896
3,FE__income_digit_tens,False,False,False,False,True,False,0.010533568449318409
3,FE__income_digit_hundreds,False,False,False,False,True,False,0.01120978593826294
3,FE__income_digit_thousands,False,False,False,False,True,False,0.013653654605150223
3,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.034207120537757874
3,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.16206598281860352
3,FE__income_last2,False,False,False,False,True,False,0.011171241290867329
3,FE__income_last3,False,False,False,False,True,False,0.011745008639991283
3,FE__income_exact_frequency_count,False,False,False,False,False,True,0.013068731874227524
3,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.013368984684348106
3,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.012862435542047024
3,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.010850503109395504
3,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.011088036932051182
3,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.010888156481087208
3,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.11293260008096695
3,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.029251618310809135
3,HTE__income_1k_bucket,False,True,False,False,False,False,0.015548516996204853
3,HTE__income_10k_bucket,False,True,False,False,False,False,0.04995249956846237
3,HTE__income_100k_bucket,False,True,False,False,False,False,0.020458726212382317
3,HTE__commute_1km_bucket,True,False,False,False,False,False,0.03385700285434723
3,HTE__commute_5km_bucket,True,False,False,False,False,False,0.013158108107745647
3,HTE__commute_10km_bucket,True,False,False,False,False,False,0.011539326049387455
3,HTE__income_50_bucket,False,False,True,False,False,False,0.06427177041769028
3,HTE__income_250_bucket,False,False,True,False,False,False,0.023112870752811432
4,Age,False,False,False,False,False,False,0.020062195137143135
4,Annual_Income_USD,False,False,False,False,False,False,0.059908632189035416
4,Daily_Commute_km,False,False,False,False,False,False,0.011560988612473011
4,Number_of_Cars_Owned,False,False,False,False,False,False,0.011593454517424107
4,Charging_Stations_Near_Home,False,False,False,False,False,False,0.01431796420365572
4,Charging_Stations_Near_Work,False,False,False,False,False,False,0.01221298985183239
4,Environmental_Concern_Level,False,False,False,False,False,False,0.05707056447863579
4,Gender,False,False,False,False,False,False,0.009910068474709988
4,City_Type,False,False,False,False,False,False,0.011908495798707008
4,Current_Car_Type,False,False,False,False,False,False,0.011105681769549847
4,Home_Charging_Possible,False,False,False,False,False,False,0.028368182480335236
4,Subsidy_Available,False,False,False,False,False,False,0.017205005511641502
4,Range_Anxiety_Level,False,False,False,False,False,False,0.019113630056381226
4,FE__income_digit_ones,False,False,False,False,True,False,0.010067080147564411
4,FE__income_digit_tens,False,False,False,False,True,False,0.010276582092046738
4,FE__income_digit_hundreds,False,False,False,False,True,False,0.01122260931879282
4,FE__income_digit_thousands,False,False,False,False,True,False,0.01497059129178524
4,FE__income_digit_ten_thousands,False,False,False,False,True,False,0.029574593529105186
4,FE__income_digit_hundred_thousands,False,False,False,False,True,False,0.18060779571533203
4,FE__income_last2,False,False,False,False,True,False,0.0105269281193614
4,FE__income_last3,False,False,False,False,True,False,0.011147416196763515
4,FE__income_exact_frequency_count,False,False,False,False,False,True,0.013109474442899227
4,FE__income_exact_frequency_log1p,False,False,False,False,False,True,0.012457061558961868
4,FE__income_exact_frequency_rate,False,False,False,False,False,True,0.012292399071156979
4,FE__commute_exact_frequency_count,False,False,False,False,False,True,0.01059999130666256
4,FE__commute_exact_frequency_log1p,False,False,False,False,False,True,0.010771558620035648
4,FE__commute_exact_frequency_rate,False,False,False,False,False,True,0.010747278109192848
4,TE__Annual_Income_USD_exact,False,False,False,True,False,False,0.10958307981491089
4,TE__Daily_Commute_km_exact,False,False,False,True,False,False,0.02740478515625
4,HTE__income_1k_bucket,False,True,False,False,False,False,0.014901146292686462
4,HTE__income_10k_bucket,False,True,False,False,False,False,0.0427471399307251
4,HTE__income_100k_bucket,False,True,False,False,False,False,0.02072213403880596
4,HTE__commute_1km_bucket,True,False,False,False,False,False,0.03753926604986191
4,HTE__commute_5km_bucket,True,False,False,False,False,False,0.011921212077140808
4,HTE__commute_10km_bucket,True,False,False,False,False,False,0.010969847440719604
4,HTE__income_50_bucket,False,False,True,False,False,False,0.06900111585855484
4,HTE__income_250_bucket,False,False,True,False,False,False,0.022501185536384583
