feature,segment,n,positives,positive_rate,cat_auc,xgb_auc,lgbm_auc,champion_auc,best_member,best_member_auc,best_member_minus_champion,champion_rank_error_pos,champion_rank_error_neg,champion_rank_error_balanced,cat_xgb_rank_disagreement,xgb_lgbm_rank_disagreement,cat_lgbm_rank_disagreement,max_rank_disagreement,evaluable_folds,cat_fold_wins,xgb_fold_wins,lgbm_fold_wins,champion_fold_wins,best_member_fold_wins,stable_member_signal
audit_income_1k,80000,7158,1091,0.1524168762224085,0.926786236853758,0.9265985979658555,0.9265948210156157,0.9267630463792871,CAT,0.926786236853758,2.319047447096878e-05,0.06967180814281863,0.05580855094714405,0.06274017954498134,0.01241847083484606,0.008240687997074954,0.013907183502447223,0.01728317116718412,5,2,1,1,1,2,False
audit_income_1k,81000,15630,2459,0.15732565579014715,0.9311481665034297,0.9313827015116857,0.9314063217435598,0.9314556000312343,LGBM,0.9314063217435598,-4.927828767453679e-05,0.0677076428151244,0.053919708997865426,0.06081367590649491,0.013113064271228951,0.007991044779932422,0.014545108044395082,0.017824608547778228,5,0,1,2,2,2,False
audit_income_1k,82000,13113,2049,0.15625714939373142,0.9276207915117933,0.927481467248366,0.9272349314534328,0.9276200857374655,CAT,0.9276207915117933,7.057743278693351e-07,0.06964410121146547,0.055360698112942475,0.06250239966220397,0.012810239205487841,0.007981892796133113,0.0140382929006268,0.01741521245112388,5,2,0,1,2,2,False
audit_income_1k,83000,10773,1553,0.14415668801633713,0.9280113851435818,0.9278326323831979,0.9280453617866475,0.9280270989045063,LGBM,0.9280453617866475,1.8262882141240055e-05,0.07101689107154582,0.05326148902912242,0.06213919005033412,0.01378074207247707,0.008507893648382402,0.01419343367045918,0.01824103469565933,5,2,1,1,1,1,False
audit_income_1k,84000,14429,2163,0.1499064384226211,0.9335722656940516,0.9350080007212598,0.9350380029548432,0.9349005618182077,LGBM,0.9350380029548432,0.00013744113663549662,0.06539244138825437,0.0531194232189249,0.05925593230358964,0.01668378581601262,0.008391140369826206,0.0182344665368227,0.021654696361330765,5,0,3,2,0,2,False
audit_income_1k,85000,7649,1485,0.19414302523205648,0.9310658499334682,0.9309740821583781,0.9307934416630069,0.9310714215483844,CAT,0.9310658499334682,-5.571614916211054e-06,0.05886273956128963,0.0629594219465523,0.06091108075392096,0.012975561891288127,0.009850410868907443,0.01656897578805478,0.019697474274125173,5,2,2,1,0,2,False
audit_income_1k,86000,12295,2216,0.1802358682391216,0.9401211476268885,0.9401460636065336,0.9399369081727279,0.940237489357541,XGB,0.9401460636065336,-9.142575100740125e-05,0.055434655997011674,0.05778695066525039,0.056610803331131034,0.013069392997945347,0.007850945785534497,0.014342335445678887,0.017631337114579364,5,3,2,0,0,2,False
audit_income_1k,87000,11455,1987,0.17346137058053251,0.9353800601671743,0.9353830102680522,0.9353143340458226,0.9354964429756661,XGB,0.9353830102680522,-0.00011343270761399182,0.060448809693692145,0.05705891068282387,0.05875386018825801,0.01356126264250974,0.007469791948133506,0.014617747618406014,0.01782440110452463,5,1,1,0,3,1,False
audit_income_1k,88000,7185,1173,0.16325678496868476,0.9308838276842166,0.9313518458961589,0.9313498606651432,0.9313576597869904,XGB,0.9313518458961589,-5.813890831429802e-06,0.0635800716210406,0.057704714480303905,0.06064239305067225,0.013960319079259296,0.008589587991831644,0.016603411024930848,0.019576659048010894,5,1,2,2,0,2,False
audit_income_1k,89000,5157,903,0.17510180337405468,0.9310531004367721,0.9312829668227052,0.9316182645634543,0.9314418948279282,LGBM,0.9316182645634543,0.00017636973552614954,0.057389107061524246,0.06356973641816804,0.06047942173984615,0.014762613087050507,0.008236397640075038,0.015471651647398093,0.01923533118726182,5,1,0,4,0,4,True
