rho,auc_i,auc_j,best,gain
0.9924557168150917,0.9454395562017931,0.9460640097516881,0.9460640097516881,-6.30857845569377e-05
0.9921005814395247,0.9454395562017931,0.9458090684537995,0.9458090684537995,9.230474693211477e-05
0.9926773056994729,0.9454395562017931,0.9460666448554633,0.9460666448554633,-6.233847695302774e-05
0.9926123654736091,0.9454395562017931,0.9460745602057812,0.9460745602057812,-6.518746403383346e-05
0.9953396891630176,0.9454395562017931,0.945911780075502,0.945911780075502,-6.212002412053774e-05
0.9953420205345905,0.9454395562017931,0.945873656603916,0.945873656603916,-4.566826358776144e-05
0.9956895219063278,0.9454395562017931,0.945830753501042,0.945830753501042,-3.391419319542788e-05
0.9951304266927021,0.9454395562017931,0.9457113005163567,0.9457113005163567,4.204206139213351e-05
0.9948681872218277,0.9454395562017931,0.9457495166507963,0.9457495166507963,2.6985511417554342e-05
0.9951175845387669,0.9454395562017931,0.9458064407978091,0.9458064407978091,-2.062598002972038e-05
0.998865253706077,0.945364281714305,0.945386420672987,0.945386420672987,2.919125816802648e-05
0.9988600633029724,0.945364281714305,0.9454062897796639,0.9454062897796639,1.8215636429341764e-05
0.9996326806904188,0.945364281714305,0.9454383654251644,0.9454383654251644,-2.4022790459099497e-05
0.9953051199719545,0.945364281714305,0.9457804192236725,0.9457804192236725,-2.2515126111288808e-05
0.9925206861938501,0.945364281714305,0.9459534414232132,0.9459534414232132,-3.7537261114772846e-05
0.9920390756061871,0.945364281714305,0.9457341767979565,0.9457341767979565,0.00011962550175426134
0.9927532644790507,0.945364281714305,0.945952066453561,0.945952066453561,-3.7765101258635525e-05
0.9951029870034895,0.945364281714305,0.9454751944950602,0.9454751944950602,0.00013240961627392078
0.9921498790058804,0.945364281714305,0.9460640097516881,0.9460640097516881,-8.759996587981433e-05
0.9917932527866853,0.945364281714305,0.9458090684537995,0.9458090684537995,6.780908421544218e-05
0.9923621552059848,0.945364281714305,0.9460666448554633,0.9460666448554633,-8.682237837653872e-05
0.9923006294522815,0.945364281714305,0.9460745602057812,0.9460745602057812,-8.975909415354089e-05
0.9950631362385666,0.945364281714305,0.945911780075502,0.945911780075502,-8.716335502345629e-05
0.9950497250184188,0.945364281714305,0.945873656603916,0.945873656603916,-7.052954270569955e-05
0.9953968015346973,0.945364281714305,0.945830753501042,0.945830753501042,-5.9109800260914724e-05
0.9947762115477359,0.945364281714305,0.9457113005163567,0.9457113005163567,1.6070682220648003e-05
0.9944995159489157,0.945364281714305,0.9457495166507963,0.9457495166507963,1.7489337784670766e-06
0.9947355323641772,0.945364281714305,0.9458064407978091,0.9458064407978091,-4.5331654755953465e-05
0.9987663776986244,0.945386420672987,0.9454062897796639,0.9454062897796639,3.181242062122447e-05
0.9995899580006946,0.945386420672987,0.9454383654251644,0.9454383654251644,-1.2032609778556136e-05
0.9951056835290125,0.945386420672987,0.9457804192236725,0.9457804192236725,-9.087592824807977e-06
0.9923156458938694,0.945386420672987,0.9459534414232132,0.9459534414232132,-2.3801218867025575e-05
0.9918644066047706,0.945386420672987,0.9457341767979565,0.9457341767979565,0.00013194312118192109
0.9925681601093481,0.945386420672987,0.945952066453561,0.945952066453561,-2.4645611446549864e-05
0.9949218958568988,0.945386420672987,0.9454751944950602,0.9454751944950602,0.00014773891032771047
0.9919385451602745,0.945386420672987,0.9460640097516881,0.9460640097516881,-7.417437212042799e-05
0.991615060984002,0.945386420672987,0.9458090684537995,0.9458090684537995,8.006182257780381e-05
0.9921610889019258,0.945386420672987,0.9460666448554633,0.9460666448554633,-7.341337145394533e-05
0.9920998934618768,0.945386420672987,0.9460745602057812,0.9460745602057812,-7.645873178907525e-05
0.9948270436816277,0.945386420672987,0.945911780075502,0.945911780075502,-7.35556551721972e-05
0.994836951676264,0.945386420672987,0.945873656603916,0.945873656603916,-5.689884006143675e-05
0.9951922424169738,0.945386420672987,0.945830753501042,0.945830753501042,-4.593254356954901e-05
0.9946463368885272,0.945386420672987,0.9457113005163567,0.9457113005163567,3.0412353486664045e-05
0.9943914970691311,0.945386420672987,0.9457495166507963,0.9457495166507963,1.564024681899312e-05
0.994646617458767,0.945386420672987,0.9458064407978091,0.9458064407978091,-3.2534397999661735e-05
0.9995972373656357,0.9454062897796639,0.9454383654251644,0.9454383654251644,-2.513301464279749e-06
0.9952449284875108,0.9454062897796639,0.9457804192236725,0.9457804192236725,-9.554887002716228e-07
0.9924934047601678,0.9454062897796639,0.9459534414232132,0.9459534414232132,-1.6118448897595172e-05
0.9920088661290773,0.9454062897796639,0.9457341767979565,0.9457341767979565,0.00014125739043424623
0.9927386481443697,0.9454062897796639,0.945952066453561,0.945952066453561,-1.6921025269844847e-05
0.9951050987218265,0.9454062897796639,0.9454751944950602,0.9454751944950602,0.00015884325461013038
0.9921445082205052,0.9454062897796639,0.9460640097516881,0.9460640097516881,-6.733553700244421e-05
0.9917614354012955,0.9454062897796639,0.9458090684537995,0.9458090684537995,8.922639911779218e-05
0.992373529365345,0.9454062897796639,0.9460666448554633,0.9460666448554633,-6.675424517221806e-05
0.9923014650619169,0.9454062897796639,0.9460745602057812,0.9460745602057812,-6.956050058892771e-05
0.9949869039336002,0.9454062897796639,0.945911780075502,0.945911780075502,-6.630367747761934e-05
0.994997023222295,0.9454062897796639,0.945873656603916,0.945873656603916,-4.9967140379192365e-05
0.9953363753765595,0.9454062897796639,0.945830753501042,0.945830753501042,-3.7239171293945716e-05
0.9948231261367229,0.9454062897796639,0.9457113005163567,0.9457113005163567,3.917866750291488e-05
0.994578344864251,0.9454062897796639,0.9457495166507963,0.9457495166507963,2.332938619598046e-05
0.9948361418333547,0.9454062897796639,0.9458064407978091,0.9458064407978091,-2.4108773580611143e-05
0.9955821896180396,0.9454383654251644,0.9457804192236725,0.9457804192236725,2.2739482863354255e-06
0.9927986824063094,0.9454383654251644,0.9459534414232132,0.9459534414232132,-1.27957904737519e-05
0.9923242526645786,0.9454383654251644,0.9457341767979565,0.9457341767979565,0.00014403370730864395
0.9930432277166402,0.9454383654251644,0.945952066453561,0.945952066453561,-1.3412242053756351e-05
0.9954242615015707,0.9454383654251644,0.9454751944950602,0.9454751944950602,0.00015935666298727558
0.9924311530098654,0.9454383654251644,0.9460640097516881,0.9460640097516881,-6.338551133877601e-05
0.9920754621921516,0.9454383654251644,0.9458090684537995,0.9458090684537995,9.197199388044641e-05
0.9926533434724355,0.9454383654251644,0.9460666448554633,0.9460666448554633,-6.270571479904952e-05
0.9925889332485603,0.9454383654251644,0.9460745602057812,0.9460745602057812,-6.553176115176029e-05
0.9953223088923072,0.9454383654251644,0.945911780075502,0.945911780075502,-6.249048158168957e-05
