fold,baseline_auc,candidate_auc,delta_vs_baseline,best_iteration,fit_seconds,total_fold_seconds
0,0.9449676569085679,0.9451003169781269,0.00013266006955903187,1176,11.712496399999509,20.730437099999108
1,0.9456085703378374,0.9458012655292571,0.0001926951914197339,1116,10.486099899997498,19.255707399999665
2,0.9469299910009803,0.9470206786095297,9.068760854935576e-05,1268,11.48976130000301,20.46404740000071
3,0.9461451923968011,0.9463473239064019,0.00020213150960080029,877,8.693094400001428,18.084648399999423
4,0.9459211434075782,0.9460753532076756,0.0001542098000973935,1331,12.169159700002638,21.46306029999687
